Station Name,Date,Time,Air Temperature,Humidity,Interval Rain,Wind Direction,Maximum Wind Speed,Solar Radiation
Oak Street Weather Station,6/4/2023,2:00:00 AM,20.7,62,0,103,2.1,-3
Foster Weather Station,6/4/2023,1:00:00 AM,18.89,69,0,0,0,4
Oak Street Weather Station,6/4/2023,1:00:00 AM,19.7,72,0,19,2.4,-3
Foster Weather Station,6/4/2023,12:00:00 PM,18.67,73,0,0,0,4
Oak Street Weather Station,6/4/2023,12:00:00 PM,19.1,79,0,22,1.7,-3
Foster Weather Station,6/3/2023,11:00:00 AM,18.5,76,0,0,0,5
Oak Street Weather Station,6/3/2023,11:00:00 AM,19.3,77,0,10,2.1,-2
Foster Weather Station,6/3/2023,10:00:00 AM,19.17,70,0,0,0,4
Oak Street Weather Station,6/3/2023,10:00:00 AM,20.1,73,0,20,3.1,-3
Foster Weather Station,6/3/2023,9:00:00 AM,19.17,70,0,0,0,4
Oak Street Weather Station,6/3/2023,9:00:00 AM,19.9,72,0,22,4,-3
Oak Street Weather Station,6/3/2023,8:00:00 AM,20.5,69,0,341,2.6,6
Foster Weather Station,6/3/2023,7:00:00 AM,19.67,68,0,0,0,61
Oak Street Weather Station,6/3/2023,7:00:00 AM,20.9,67,0,0,2.8,31
Oak Street Weather Station,6/3/2023,6:00:00 AM,21.5,62,0,41,3,89
Foster Weather Station,6/3/2023,5:00:00 AM,19.56,69,0.05,0,0,385
Oak Street Weather Station,6/3/2023,5:00:00 AM,20.5,71,0,13,4.6,168
Foster Weather Station,6/3/2023,4:00:00 AM,19.56,68,0.05,0,0,564
Oak Street Weather Station,6/3/2023,4:00:00 AM,21,67,0,24,4,383
Foster Weather Station,6/3/2023,3:00:00 AM,19.78,69,0,0,0,704
Oak Street Weather Station,6/3/2023,3:00:00 AM,20.6,71,0,24,4.8,598
Foster Weather Station,6/3/2023,2:00:00 AM,20,69,0,0,0,855
Oak Street Weather Station,6/3/2023,2:00:00 AM,20.6,76,0,23,2.6,804
Foster Weather Station,6/3/2023,1:00:00 AM,19.67,72,0,0,0,858
Oak Street Weather Station,6/3/2023,1:00:00 AM,20.8,69,0,19,3,833
Foster Weather Station,6/3/2023,12:00:00 PM,19.56,71,0,0,0,813
Oak Street Weather Station,6/3/2023,12:00:00 PM,19.6,78,0,30,2.7,811
Foster Weather Station,6/3/2023,11:00:00 AM,18.89,75,0,0,0,736
Oak Street Weather Station,6/3/2023,11:00:00 AM,19.7,76,0,31,3.3,750
Foster Weather Station,6/3/2023,10:00:00 AM,18.39,77,0,0,0,632
Oak Street Weather Station,6/3/2023,10:00:00 AM,19.1,80,0,13,4,653
Oak Street Weather Station,6/3/2023,9:00:00 AM,19.8,77,0,37,2.7,518
Foster Weather Station,6/3/2023,8:00:00 AM,18.17,76,0,0,0,332
Oak Street Weather Station,6/3/2023,8:00:00 AM,19.3,78,0,17,2.6,364
Foster Weather Station,6/3/2023,7:00:00 AM,18.06,76,0,0,0,175
Oak Street Weather Station,6/3/2023,7:00:00 AM,19.1,79,0,15,3.6,205
Foster Weather Station,6/3/2023,6:00:00 AM,18.28,75,0,0,0,45
Oak Street Weather Station,6/3/2023,6:00:00 AM,18.9,78,0,7,2.3,60
Foster Weather Station,6/3/2023,5:00:00 AM,18.28,73,0,0,0,4
Oak Street Weather Station,6/3/2023,5:00:00 AM,19.1,76,0,40,1.9,-2
Foster Weather Station,6/3/2023,4:00:00 AM,18.78,69,0,0,0,4
Oak Street Weather Station,6/3/2023,4:00:00 AM,19.4,75,0,359,0.8,-3
Foster Weather Station,6/3/2023,3:00:00 AM,18.78,73,0,0,0,5
Oak Street Weather Station,6/3/2023,3:00:00 AM,19.5,73,0,354,1.8,-3
Foster Weather Station,6/3/2023,2:00:00 AM,19,70,0,0,0,3
Oak Street Weather Station,6/3/2023,2:00:00 AM,19.7,72,0,207,1.7,-3
Foster Weather Station,6/3/2023,1:00:00 AM,19,70,0,0,0,3
Oak Street Weather Station,6/3/2023,1:00:00 AM,20.1,72,0,170,0.8,-3
Foster Weather Station,6/3/2023,12:00:00 PM,18.78,79,0,0,0,4
Oak Street Weather Station,6/3/2023,12:00:00 PM,20.5,66,0,0,0.7,-3
Foster Weather Station,6/2/2023,11:00:00 AM,19.17,75,0,0,0,4
Oak Street Weather Station,6/2/2023,11:00:00 AM,21.6,57,0,145,0.9,-3
Foster Weather Station,6/2/2023,10:00:00 AM,20.06,65,0,0,0,2
Oak Street Weather Station,6/2/2023,10:00:00 AM,21.6,60,0,240,1.6,-3
Foster Weather Station,6/2/2023,9:00:00 AM,19.67,67,0,0,0,2
Oak Street Weather Station,6/2/2023,9:00:00 AM,21.4,62,0,0,1.8,-3
Foster Weather Station,6/2/2023,8:00:00 AM,20.28,66,0,0,0,22
Oak Street Weather Station,6/2/2023,8:00:00 AM,21.8,60,0,15,1.8,13
Oak Street Weather Station,6/2/2023,7:00:00 AM,22.5,54,0,0,0.8,54
Foster Weather Station,6/2/2023,6:00:00 AM,21.39,55,0,0,0,313
Oak Street Weather Station,6/2/2023,6:00:00 AM,22.6,53,0,6,2.9,51
Foster Weather Station,6/2/2023,5:00:00 AM,21.39,60,0,0,0,512
Oak Street Weather Station,6/2/2023,5:00:00 AM,22.4,58,0,16,2.5,87
Foster Weather Station,6/2/2023,4:00:00 AM,20.78,66,0,0,0,616
Oak Street Weather Station,6/2/2023,4:00:00 AM,22.2,59,0,0,0.9,573
Foster Weather Station,6/2/2023,3:00:00 AM,20.28,69,0,0,0,755
Oak Street Weather Station,6/2/2023,3:00:00 AM,22.1,63,0,25,2.3,707
Foster Weather Station,6/2/2023,2:00:00 AM,20.78,69,0,0,0,830
Oak Street Weather Station,6/2/2023,2:00:00 AM,22.3,57,0,357,1.9,779
Foster Weather Station,6/2/2023,1:00:00 AM,20.06,70,0,0,0,765
Oak Street Weather Station,6/2/2023,1:00:00 AM,20.8,73,0,36,2.1,796
Foster Weather Station,6/2/2023,12:00:00 PM,20.06,71,0,0,0,751
Oak Street Weather Station,6/2/2023,12:00:00 PM,20.8,75,0,39,2.3,815
Foster Weather Station,6/2/2023,11:00:00 AM,19.78,75,0,0,0,704
Oak Street Weather Station,6/2/2023,11:00:00 AM,20.9,73,0,16,2.2,765
Oak Street Weather Station,6/2/2023,10:00:00 AM,20.6,75,0,48,2.1,665
Foster Weather Station,6/2/2023,9:00:00 AM,19.17,78,0,0,0,501
Oak Street Weather Station,6/2/2023,9:00:00 AM,19.4,80,0,28,2.5,428
Foster Weather Station,6/2/2023,8:00:00 AM,19.28,69,0.38,0,0,322
Oak Street Weather Station,6/2/2023,8:00:00 AM,19.8,76,0,19,1.8,379
Foster Weather Station,6/2/2023,7:00:00 AM,18.56,75,0,0,0,111
Oak Street Weather Station,6/2/2023,7:00:00 AM,19.8,75,0,71,1.4,210
Foster Weather Station,6/2/2023,6:00:00 AM,18.39,76,0,0,0,25
Oak Street Weather Station,6/2/2023,6:00:00 AM,18.5,83,0,356,1.2,35
Foster Weather Station,6/2/2023,5:00:00 AM,18.28,77,0,0,0,4
Oak Street Weather Station,6/2/2023,5:00:00 AM,19,79,0,0,0.5,-3
Foster Weather Station,6/2/2023,4:00:00 AM,19,74,0,0,0,3
Oak Street Weather Station,6/2/2023,4:00:00 AM,20.6,72,0,50,1.2,-3
Foster Weather Station,6/2/2023,3:00:00 AM,19.28,73,0,0,0,4
Oak Street Weather Station,6/2/2023,3:00:00 AM,21.3,70,0,197,0.8,-3
Foster Weather Station,6/2/2023,2:00:00 AM,18.5,77,0,0,0,4
Oak Street Weather Station,6/2/2023,2:00:00 AM,20.9,73,0,177,1.2,-3
Foster Weather Station,6/2/2023,1:00:00 AM,18.89,76,0,0,0,4
Oak Street Weather Station,6/2/2023,1:00:00 AM,20.9,72,0,118,2,-3
Foster Weather Station,6/2/2023,12:00:00 PM,19.28,77,0,0,0,4
Oak Street Weather Station,6/2/2023,12:00:00 PM,21.1,72,0,0,0.5,-3
Foster Weather Station,6/1/2023,11:00:00 AM,19.06,78,0,0,0,4
Oak Street Weather Station,6/1/2023,11:00:00 AM,19.7,82,0,0,1,-3
Foster Weather Station,6/1/2023,10:00:00 AM,19.67,75,0,0,0,3
Oak Street Weather Station,6/1/2023,10:00:00 AM,20,78,0,14,1.5,-3
Foster Weather Station,6/1/2023,9:00:00 AM,19.89,72,0,0,0,3
Oak Street Weather Station,6/1/2023,9:00:00 AM,20,78,0,4,1.3,-3
Foster Weather Station,6/1/2023,8:00:00 AM,20.78,70,0,0,0,12
Oak Street Weather Station,6/1/2023,8:00:00 AM,20.6,76,0,33,1.2,3
Foster Weather Station,6/1/2023,7:00:00 AM,22.39,63,0,0,0,128
Oak Street Weather Station,6/1/2023,7:00:00 AM,21,76,0,71,0.6,30
Foster Weather Station,6/1/2023,6:00:00 AM,23.17,60,0,0,0,205
Oak Street Weather Station,6/1/2023,6:00:00 AM,22.2,71,0,126,3.3,56
Foster Weather Station,6/1/2023,5:00:00 AM,21.56,69,0,0,0,447
Oak Street Weather Station,6/1/2023,5:00:00 AM,24.4,61,0,123,3.4,92
Foster Weather Station,6/1/2023,4:00:00 AM,22.39,65,0,0,0,622
Oak Street Weather Station,6/1/2023,4:00:00 AM,24.1,67,0,120,3.6,571
Foster Weather Station,6/1/2023,3:00:00 AM,22,65,0,0,0,730
Oak Street Weather Station,6/1/2023,3:00:00 AM,25.5,58,0,88,1.4,698
Foster Weather Station,6/1/2023,2:00:00 AM,21.39,69,0,0,0,805
Oak Street Weather Station,6/1/2023,2:00:00 AM,24.2,66,0,83,1.8,783
Foster Weather Station,6/1/2023,1:00:00 AM,21.89,67,0,0,0,828
Oak Street Weather Station,6/1/2023,1:00:00 AM,24.3,66,0,109,2.6,805
Foster Weather Station,6/1/2023,12:00:00 PM,22.28,65,0,0,0,785
Oak Street Weather Station,6/1/2023,12:00:00 PM,22.3,74,0,110,3.1,790
Foster Weather Station,6/1/2023,11:00:00 AM,21.5,66,0,0,0,719
Oak Street Weather Station,6/1/2023,11:00:00 AM,25,63,0,119,4.2,734
Foster Weather Station,6/1/2023,10:00:00 AM,20.17,70,0,0,0,623
Oak Street Weather Station,6/1/2023,10:00:00 AM,23.7,67,0,120,4.2,646
Foster Weather Station,6/1/2023,9:00:00 AM,19.89,71,0,0,0,488
Oak Street Weather Station,6/1/2023,9:00:00 AM,23.7,66,0,121,2.3,570
Foster Weather Station,6/1/2023,8:00:00 AM,18.78,75,0,0,0,394
Oak Street Weather Station,6/1/2023,8:00:00 AM,21.6,73,0,87,2.2,410
Foster Weather Station,6/1/2023,7:00:00 AM,19.17,73,0,0,0,187
Oak Street Weather Station,6/1/2023,7:00:00 AM,22.3,69,0,115,0.8,118
Foster Weather Station,6/1/2023,6:00:00 AM,18,77,0,0,0,62
Oak Street Weather Station,6/1/2023,6:00:00 AM,21.7,71,0,0,0.5,71
Foster Weather Station,6/1/2023,5:00:00 AM,17.56,79,0,0,0,4
Oak Street Weather Station,6/1/2023,5:00:00 AM,21.1,71,0,124,3.3,-3
Foster Weather Station,6/1/2023,4:00:00 AM,17.39,82,0,0,0,4
Oak Street Weather Station,6/1/2023,4:00:00 AM,19.2,80,0,124,3.1,-3
Foster Weather Station,6/1/2023,3:00:00 AM,19.17,74,0,0,0,4
Oak Street Weather Station,6/1/2023,3:00:00 AM,19.9,77,0,56,1.6,-3
Oak Street Weather Station,6/1/2023,2:00:00 AM,25.1,52,0,123,1.4,-4
Foster Weather Station,6/1/2023,1:00:00 AM,21.89,62,0,0,0,5
Oak Street Weather Station,6/1/2023,1:00:00 AM,25.9,47,0,266,1.2,-5
Foster Weather Station,6/1/2023,12:00:00 PM,21.28,66,0,0,0,3
Oak Street Weather Station,6/1/2023,12:00:00 PM,24.2,62,0,123,2.5,-4
Foster Weather Station,5/31/2023,11:00:00 AM,20.89,70,0,0,0,4
Oak Street Weather Station,5/31/2023,11:00:00 AM,23.9,65,0,112,3.3,-4
Foster Weather Station,5/31/2023,10:00:00 AM,22,67,0,0,0,3
Oak Street Weather Station,5/31/2023,10:00:00 AM,25.6,58,0,123,1,-4
Foster Weather Station,5/31/2023,9:00:00 AM,19.56,72,0,0,0,4
Oak Street Weather Station,5/31/2023,9:00:00 AM,25.3,56,0,115,2.8,-4
Foster Weather Station,5/31/2023,8:00:00 AM,23,58,0,0,0,11
Oak Street Weather Station,5/31/2023,8:00:00 AM,26.6,54,0,0,0,0
Foster Weather Station,5/31/2023,7:00:00 AM,22.06,64,0,0,0,84
Oak Street Weather Station,5/31/2023,7:00:00 AM,24.8,60,0,355,2.1,62
Foster Weather Station,5/31/2023,6:00:00 AM,23.67,57,0,0,0,70
Oak Street Weather Station,5/31/2023,6:00:00 AM,26.6,55,0,111,1.6,46
Foster Weather Station,5/31/2023,5:00:00 AM,22.89,57,0,0,0,502
Oak Street Weather Station,5/31/2023,5:00:00 AM,24.1,61,0,108,4.4,131
Foster Weather Station,5/31/2023,4:00:00 AM,22.89,57,0,0,0,303
Oak Street Weather Station,5/31/2023,4:00:00 AM,24.8,58,0,99,2,547
Foster Weather Station,5/31/2023,3:00:00 AM,23.5,57,0,0,0,403
Oak Street Weather Station,5/31/2023,3:00:00 AM,23.8,62,0,125,1.5,128
Foster Weather Station,5/31/2023,2:00:00 AM,21.17,65,0,0,0,842
Oak Street Weather Station,5/31/2023,2:00:00 AM,24.6,59,0,94,4.6,803
Foster Weather Station,5/31/2023,1:00:00 AM,21.17,65,0,0,0,849
Oak Street Weather Station,5/31/2023,1:00:00 AM,24.7,60,0,106,4.3,839
Foster Weather Station,5/31/2023,12:00:00 PM,22.5,60,0,0,0,979
Oak Street Weather Station,5/31/2023,12:00:00 PM,24.1,64,0,95,3.5,408
Foster Weather Station,5/31/2023,11:00:00 AM,20.06,68,0,0,0,745
Oak Street Weather Station,5/31/2023,11:00:00 AM,23.8,65,0,108,3.7,760
Foster Weather Station,5/31/2023,10:00:00 AM,21.67,62,0,0,0,627
Oak Street Weather Station,5/31/2023,10:00:00 AM,25.3,60,0,113,4.1,660
Foster Weather Station,5/31/2023,9:00:00 AM,19.17,70,0,0,0,486
Oak Street Weather Station,5/31/2023,9:00:00 AM,24.5,62,0,112,3.7,521
Foster Weather Station,5/31/2023,8:00:00 AM,20.28,67,0,0,0,507
Oak Street Weather Station,5/31/2023,8:00:00 AM,23.1,66,0,121,2.5,346
Foster Weather Station,5/31/2023,6:00:00 AM,20.06,67,0,0,0,40
Oak Street Weather Station,5/31/2023,6:00:00 AM,23.1,65,0,122,2.5,62
Foster Weather Station,5/31/2023,5:00:00 AM,22.89,58,0,0,0,5
Oak Street Weather Station,5/31/2023,5:00:00 AM,24,62,0,122,2.3,-4
Foster Weather Station,5/31/2023,4:00:00 AM,19.56,67,0,0,0,4
Oak Street Weather Station,5/31/2023,4:00:00 AM,24.3,59,0,81,2.8,-4
Foster Weather Station,5/31/2023,3:00:00 AM,16.67,70,0,0,0,4
Oak Street Weather Station,5/31/2023,3:00:00 AM,22.9,60,0,128,1.6,-4
Foster Weather Station,5/31/2023,2:00:00 AM,16.17,71,0,0,0,4
Oak Street Weather Station,5/31/2023,2:00:00 AM,18.4,71,0,355,1.9,-3
Foster Weather Station,5/31/2023,1:00:00 AM,16.5,71,0,0,0,4
Oak Street Weather Station,5/31/2023,1:00:00 AM,18.5,67,0,15,1.6,-3
Foster Weather Station,5/31/2023,12:00:00 PM,17,68,0,0,0,3
Oak Street Weather Station,5/31/2023,12:00:00 PM,19.3,64,0,20,2.4,-3
Foster Weather Station,5/30/2023,11:00:00 AM,17.5,54,0,0,0,4
Oak Street Weather Station,5/30/2023,11:00:00 AM,19.7,56,0,115,1.5,-2
Foster Weather Station,5/30/2023,10:00:00 AM,17.39,58,0,0,0,3
Oak Street Weather Station,5/30/2023,10:00:00 AM,18.4,61,0,80,1,-3
Foster Weather Station,5/30/2023,9:00:00 AM,18.06,57,0,0,0,4
Oak Street Weather Station,5/30/2023,9:00:00 AM,18.5,63,0,82,0.8,-2
Foster Weather Station,5/30/2023,8:00:00 AM,18.78,55,0,0,0,19
Oak Street Weather Station,5/30/2023,8:00:00 AM,18.9,62,0,45,1.1,8
Foster Weather Station,5/30/2023,7:00:00 AM,19.5,52,0,0,0,172
Oak Street Weather Station,5/30/2023,7:00:00 AM,19.4,59,0,28,1.6,39
Foster Weather Station,5/30/2023,6:00:00 AM,18.89,58,0,0,0,313
Oak Street Weather Station,5/30/2023,6:00:00 AM,19.7,57,0,4,1.3,44
Foster Weather Station,5/30/2023,5:00:00 AM,17.78,68,0,0,0,481
Oak Street Weather Station,5/30/2023,5:00:00 AM,21,47,0,243,1.9,52
Foster Weather Station,5/30/2023,4:00:00 AM,17.89,69,0,0,0,630
Oak Street Weather Station,5/30/2023,4:00:00 AM,19.3,57,0,6,1.4,587
Foster Weather Station,5/30/2023,3:00:00 AM,17.28,65,0,0,0,749
Oak Street Weather Station,5/30/2023,3:00:00 AM,18.8,61,0,22,2.6,717
Foster Weather Station,5/30/2023,2:00:00 AM,17.28,66,0,0,0,815
Oak Street Weather Station,5/30/2023,2:00:00 AM,18.5,69,0,37,2.3,796
Foster Weather Station,5/30/2023,1:00:00 AM,16.89,66,0,0,0,834
Oak Street Weather Station,5/30/2023,1:00:00 AM,17.5,71,0,40,1.9,833
Foster Weather Station,5/30/2023,12:00:00 PM,16.39,65,0,0,0,813
Oak Street Weather Station,5/30/2023,12:00:00 PM,17.2,68,0,83,1.8,813
Foster Weather Station,5/30/2023,11:00:00 AM,15.67,68,0,0,0,778
Oak Street Weather Station,5/30/2023,11:00:00 AM,16.4,71,0,37,2,823
Foster Weather Station,5/30/2023,10:00:00 AM,15.67,66,0,0,0,435
Oak Street Weather Station,5/30/2023,10:00:00 AM,16.4,71,0,18,2.4,792
Foster Weather Station,5/30/2023,9:00:00 AM,15.17,68,0,0,0,411
Oak Street Weather Station,5/30/2023,9:00:00 AM,15.9,72,0,53,2.1,240
Foster Weather Station,5/30/2023,8:00:00 AM,15.28,70,0,0,0,289
Oak Street Weather Station,5/30/2023,8:00:00 AM,16,73,0,34,2.9,379
Foster Weather Station,5/30/2023,7:00:00 AM,14.67,71,0,0,0,204
Oak Street Weather Station,5/30/2023,7:00:00 AM,16.1,76,0,38,1.1,210
Foster Weather Station,5/30/2023,6:00:00 AM,15.17,76,0,0,0,60
Oak Street Weather Station,5/30/2023,6:00:00 AM,16.4,77,0,99,1.1,76
Foster Weather Station,5/30/2023,5:00:00 AM,15.39,74,0,0,0,3
Oak Street Weather Station,5/30/2023,5:00:00 AM,16.1,72,0,0,0.5,0
Foster Weather Station,5/30/2023,4:00:00 AM,16.06,51,0,0,0,4
Oak Street Weather Station,5/30/2023,4:00:00 AM,20,41,0,119,1.5,-3
Foster Weather Station,5/30/2023,3:00:00 AM,15.39,57,0,0,0,4
Oak Street Weather Station,5/30/2023,3:00:00 AM,19.4,43,0,129,1.9,-3
Oak Street Weather Station,5/30/2023,2:00:00 AM,19,45,0,98,1.8,-3
Foster Weather Station,5/30/2023,1:00:00 AM,15.28,63,0,0,0,3
Oak Street Weather Station,5/30/2023,1:00:00 AM,19,45,0,187,2.4,-3
Foster Weather Station,5/30/2023,12:00:00 PM,14.56,66,0,0,0,4
Oak Street Weather Station,5/30/2023,12:00:00 PM,19.4,42,0,149,2.3,-3
Foster Weather Station,5/29/2023,11:00:00 AM,14.67,67,0,0,0,4
Oak Street Weather Station,5/29/2023,11:00:00 AM,18.5,46,0,155,2.5,-2
Foster Weather Station,5/29/2023,10:00:00 AM,15.5,60,0,0,0,3
Oak Street Weather Station,5/29/2023,10:00:00 AM,18,47,0,110,1.4,-2
Foster Weather Station,5/29/2023,9:00:00 AM,16,58,0,0,0,3
Oak Street Weather Station,5/29/2023,9:00:00 AM,18.4,45,0,0,0.4,-2
Foster Weather Station,5/29/2023,8:00:00 AM,16.89,58,0,0,0,22
Oak Street Weather Station,5/29/2023,8:00:00 AM,18.7,45,0,0,0.9,10
Foster Weather Station,5/29/2023,7:00:00 AM,17.67,53,0,0,0,159
Oak Street Weather Station,5/29/2023,7:00:00 AM,18.1,50,0,0,1.3,49
Foster Weather Station,5/29/2023,6:00:00 AM,17.39,57,0,0,0,220
Oak Street Weather Station,5/29/2023,6:00:00 AM,17.6,55,0,29,2.6,54
Foster Weather Station,5/29/2023,5:00:00 AM,17.17,52,0,0,0,502
Oak Street Weather Station,5/29/2023,5:00:00 AM,17.7,55,0,36,2,61
Foster Weather Station,5/29/2023,4:00:00 AM,16.06,55,0,0,0,551
Oak Street Weather Station,5/29/2023,4:00:00 AM,18.2,55,0,31,2.5,609
Foster Weather Station,5/29/2023,3:00:00 AM,15.06,68,0,0,0,806
Oak Street Weather Station,5/29/2023,3:00:00 AM,16.7,65,0,49,1.5,850
Foster Weather Station,5/29/2023,2:00:00 AM,15,68,0,0,0,300
Foster Weather Station,5/29/2023,1:00:00 AM,15,66,0,0,0,502
Oak Street Weather Station,5/29/2023,1:00:00 AM,15.8,73,0,46,1.9,495
Foster Weather Station,5/29/2023,12:00:00 PM,16.17,61,0,0,0,937
Oak Street Weather Station,5/29/2023,12:00:00 PM,16.1,70,0,52,2.3,601
Foster Weather Station,5/29/2023,11:00:00 AM,15.5,61,0,0,0,802
Oak Street Weather Station,5/29/2023,11:00:00 AM,15.7,70,0,47,2.1,816
Foster Weather Station,5/29/2023,10:00:00 AM,15.28,59,0,0,0,650
Oak Street Weather Station,5/29/2023,10:00:00 AM,15.6,70,0,81,2,685
Foster Weather Station,5/29/2023,9:00:00 AM,14.78,62,0,0,0,477
Oak Street Weather Station,5/29/2023,9:00:00 AM,15.4,72,0,30,2.4,349
Foster Weather Station,5/29/2023,8:00:00 AM,14.67,65,0,0,0,404
Oak Street Weather Station,5/29/2023,8:00:00 AM,15.5,72,0,26,2.8,448
Foster Weather Station,5/29/2023,7:00:00 AM,13.67,70,0,0,0,153
Oak Street Weather Station,5/29/2023,7:00:00 AM,14.6,76,0,54,1.4,70
Foster Weather Station,5/29/2023,6:00:00 AM,13.67,69,0.03,0,0,21
Oak Street Weather Station,5/29/2023,6:00:00 AM,14.6,72,0,76,0.7,18
Foster Weather Station,5/29/2023,5:00:00 AM,13.5,69,0,0,0,4
Oak Street Weather Station,5/29/2023,5:00:00 AM,14.4,76,0,21,1.5,0
Foster Weather Station,5/29/2023,4:00:00 AM,13.78,68,0,0,0,4
Oak Street Weather Station,5/29/2023,4:00:00 AM,14.8,70,0,162,0.6,0
Foster Weather Station,5/29/2023,3:00:00 AM,14.17,65,0,0,0,4
Oak Street Weather Station,5/29/2023,3:00:00 AM,15,60,0,0,0.7,-2
Foster Weather Station,5/29/2023,2:00:00 AM,14,55,0,0,0,3
Oak Street Weather Station,5/29/2023,2:00:00 AM,14.9,61,0,356,1.2,-2
Foster Weather Station,5/29/2023,1:00:00 AM,13.89,58,0,0,0,4
Oak Street Weather Station,5/29/2023,1:00:00 AM,15.3,57,0,18,1.4,-2
Foster Weather Station,5/29/2023,12:00:00 PM,13.56,60,0,0,0,4
Oak Street Weather Station,5/29/2023,12:00:00 PM,16.2,50,0,195,1.1,-2
Foster Weather Station,5/28/2023,11:00:00 AM,13.17,67,0,0,0,4
Oak Street Weather Station,5/28/2023,11:00:00 AM,15.2,60,0,341,1,0
Foster Weather Station,5/28/2023,10:00:00 AM,13.56,67,0,0,0,4
Oak Street Weather Station,5/28/2023,10:00:00 AM,14.7,66,0,31,1.2,0
Foster Weather Station,5/28/2023,9:00:00 AM,14.17,65,0,0,0,3
Oak Street Weather Station,5/28/2023,9:00:00 AM,15,65,0,34,1.2,0
Foster Weather Station,5/28/2023,8:00:00 AM,14.56,62,0,0,0,17
Oak Street Weather Station,5/28/2023,8:00:00 AM,16,56,0,305,1.4,9
Foster Weather Station,5/28/2023,7:00:00 AM,16.39,52,0,0,0,179
Oak Street Weather Station,5/28/2023,7:00:00 AM,17.3,49,0,21,3.3,68
Foster Weather Station,5/28/2023,6:00:00 AM,16,58,0,0,0,295
Oak Street Weather Station,5/28/2023,6:00:00 AM,17.4,45,0,0,0.9,41
Oak Street Weather Station,5/28/2023,5:00:00 AM,17.5,45,0,33,3.2,73
Foster Weather Station,5/28/2023,4:00:00 AM,16.28,56,0,0,0,556
Oak Street Weather Station,5/28/2023,4:00:00 AM,17.4,51,0,95,0.9,500
Foster Weather Station,5/28/2023,3:00:00 AM,15.28,63,0,0,0,612
Oak Street Weather Station,5/28/2023,3:00:00 AM,16.3,58,0,28,3.3,672
Foster Weather Station,5/28/2023,2:00:00 AM,15.56,63,0,0,0,565
Oak Street Weather Station,5/28/2023,2:00:00 AM,15.5,71,0,39,2.4,361
Foster Weather Station,5/28/2023,1:00:00 AM,15.78,63,0,0,0,833
Oak Street Weather Station,5/28/2023,1:00:00 AM,15.3,72,0,28,2.7,690
Foster Weather Station,5/28/2023,12:00:00 PM,14.56,65,0,0,0,793
Oak Street Weather Station,5/28/2023,12:00:00 PM,15.2,70,0,38,2.4,600
Foster Weather Station,5/28/2023,11:00:00 AM,14.5,66,0,0,0,765
Oak Street Weather Station,5/28/2023,11:00:00 AM,14.8,72,0,41,2.5,811
Foster Weather Station,5/28/2023,10:00:00 AM,14.28,68,0,0,0,528
Oak Street Weather Station,5/28/2023,10:00:00 AM,14.7,72,0,33,2.3,726
Foster Weather Station,5/28/2023,9:00:00 AM,13.78,69,0.13,0,0,521
Oak Street Weather Station,5/28/2023,9:00:00 AM,14.3,72,0,27,2.4,550
Oak Street Weather Station,5/28/2023,8:00:00 AM,14,75,0,12,1.9,381
Foster Weather Station,5/28/2023,7:00:00 AM,13,72,0,0,0,138
Oak Street Weather Station,5/28/2023,7:00:00 AM,13.8,77,0,33,2.2,101
Foster Weather Station,5/28/2023,6:00:00 AM,13,68,0,0,0,30
Oak Street Weather Station,5/28/2023,6:00:00 AM,13.7,76,0,10,2.8,20
Foster Weather Station,5/28/2023,5:00:00 AM,13.06,70,0,0,0,4
Oak Street Weather Station,5/28/2023,5:00:00 AM,13.8,76,0,19,2.3,0
Foster Weather Station,5/28/2023,4:00:00 AM,13.06,67,0,0,0,4
Oak Street Weather Station,5/28/2023,4:00:00 AM,14.1,70,0,39,1.5,0
Foster Weather Station,5/28/2023,3:00:00 AM,13.28,63,0,0,0,4
Oak Street Weather Station,5/28/2023,3:00:00 AM,14.5,60,0,105,2.1,-2
Foster Weather Station,5/28/2023,2:00:00 AM,13.67,55,0,0,0,4
Oak Street Weather Station,5/28/2023,2:00:00 AM,15.3,51,0,82,1.3,-2
Oak Street Weather Station,5/28/2023,1:00:00 AM,15.6,47,0,0,1.2,-2
Foster Weather Station,5/28/2023,12:00:00 PM,13.28,56,0,0,0,4
Oak Street Weather Station,5/28/2023,12:00:00 PM,15.4,47,0,125,1,-2
Foster Weather Station,5/27/2023,11:00:00 AM,13.78,53,0,0,0,3
Oak Street Weather Station,5/27/2023,11:00:00 AM,15.2,46,0,151,2,-2
Foster Weather Station,5/27/2023,10:00:00 AM,14,52,0,0,0,3
Oak Street Weather Station,5/27/2023,10:00:00 AM,15.1,48,0,103,1.3,-2
Foster Weather Station,5/27/2023,9:00:00 AM,13.67,58,0,0,0,3
Oak Street Weather Station,5/27/2023,9:00:00 AM,14.9,54,0,67,1.3,-2
